Major Group Code,Major Group Title,Major Group Description,Sub-Major Group Code,Sub-Major Group Title,Sub-Major Group Description,Minor Group Code,Minor Group Title,Minor Group Description,Unit Group Code,Unit Group Title,Unit Group Description,Occupation Code,Occupation Title
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132425,şef secţie/ adjunct (sector) transporturi
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132426,"şef serviciu, centru, staţie, aeroport"
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132427,şef serviciu filială Administraţia Filială Dunărea de Jos
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132428,şef staţie căi ferate
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132429,şef staţie teleferic
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132430,şef agenţie pilotaj
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132431,şef cart
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132432,diriginte oficiu transporturi
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132433,şef garaj
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132434,comandant instructor
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132435,şef mecanic instructor
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132436,şef mecanic maritim/ fluvial
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132437,şef electrician maritim
1,"Membri   ai   corpului   legislativ,   ai   executivului,   înalţi   conducători   ai administraţiei publice, conducători şi funcţionari superiori","Membrii  corpului  legislativ,  ai  executivului,  înalţii  conducători  ai  administraţiei publice,  conducătorii  şi  funcţionarii superiori  din  unităţile  economico-sociale  şi politice  planifică,  conduc,  coordonează  şi  evaluează  activităţile  generale  ale întreprinderilor,  guvernelor  şi  ale  altor  organizaţii  sau  unităţi  organizaţionale  în cadrul acestora şi de asemenea formulează şi revizuiesc politicile, legile, regulile şi reglementările în vigoare.",13,Conducători de unităţi din industrie şi servicii,"Conducătorii  de  unităţi  din  industrie  şi  servicii  planifică,  conduc  şi  coordonează producţia  de  bunuri  şi  prestarea  de  servicii  specializate  profesionale  şi  tehnice furnizate  de  către  o  întreprindere  sau  organizaţie.  Aceştia  sunt  responsabili  de operaţiunile  de  fabricare,  exploatare  minieră,  construcţii,  logistică,  operaţiunile de  tehnologia  informaţiei  şi  comunicaţiilor,  de  operaţiunile  pe  scară  largă  în agricultură,  silvicultură  şi  piscicultură,  precum  şi  pentru  furnizarea  de  servicii privind sănătatea, educaţia, acţiunea socială, servicii bancare, de asigurări şi alte servicii profesionale şi tehnice.",132,"Conducători de unităţi din industria prelucrătoare, extractivă, construcţii şi în domeniul aprovizionării şi desfacerii de mărfuri","Conducătorii   de   unităţi   din   industria   prelucrătoare,   industria   extractivă, construcţii  şi  în domeniul  aprovizionării  şi  desfacerii  de  mărfuri  planifică, organizează şi coordonează operaţiunile privind producţia, extracţia de minerale, construcţiile, aprovizionarea, depozitarea şi transportul.",1324,Conducători de unităţi din domeniul aprovizionării şi desfacerii de mărfuri,"Conducătorii  de  unităţi  din  domeniul  aprovizionării  şi  desfacerii  de  mărfuri  şi asimilaţii  acestora  planifică,  conduc  şi  coordonează  activitatea  de  aprovizionare, transport, depozitare şi distribuţie a bunurilor.",132438,şef atelier reparaţii
